"","Sl1","Sl2","Sl3","Ctr1","Ctr2","Ctr3"
"PITA_28342",51,18,14,12,9,8
"PITA_12887",8,6,2,4,6,3
"PITA_15484",501,380,256,799,265,176
"PITA_02944",0,2,2,4,50,0
"PITA_31123",41,25,24,8,15,28
"PITA_20854",0,0,0,0,0,0
"PITA_12574",0,0,1,0,0,0
"PITA_12660",1,9,12,16,34,14
"PITA_08334",39,32,0,25,31,37
"PITA_25091",0,0,0,0,0,0
"PITA_44662",49,61,34,44,44,65
"PITA_11347",0,1,0,2,0,155
"PITA_47562",30,4,18,21,18,32
"PITA_28990",807,472,474,453,448,493
"PITA_44808",0,0,2,0,0,0
"PITA_51625",0,1,1,1,1,0
"PITA_49751",83,33,33,70,35,36
"PITA_19935",0,0,0,0,0,1
"PITA_27989",0,0,0,0,0,0
"PITA_23264",126,20,47,76,60,18
"PITA_12766",7,1,0,3,1,1
"PITA_45325",264,148,74,115,82,102
"PITA_19023",0,0,0,0,0,0
"PITA_09893",95,54,90,78,43,67
"PITA_49766",5,2,2,4,0,0
"PITA_01697",1,0,0,4,1,0
"PITA_07991",15,7,25,16,5,2
"PITA_27204",22,13,4,5,6,3
"PITA_17704",0,0,7,4,0,3
"PITA_40841",0,0,0,0,0,0
"PITA_40817",95,17,63,76,42,58
"PITA_33676",0,6,4,0,0,3
"PITA_49771",17,8,4,6,4,5
"PITA_51125",9019,5179,5616,4281,3854,6332
"PITA_22547",47,34,46,43,39,37
"PITA_31736",454,287,192,295,177,497
"PITA_49427",3,1,2,0,0,0
"PITA_34892",12,1,3,2,5,2
"PITA_39073",46,26,23,25,17,29
"PITA_48518",0,0,0,0,0,0
"PITA_42695",0,0,0,0,0,0
"PITA_14290",196,139,93,105,97,113
"PITA_03829",1,0,2,2,7,3
"PITA_41145",30,11,10,20,15,6
"PITA_00939",0,0,0,1,0,0
"PITA_27521",4,0,3,0,1,2
"PITA_34096",0,0,0,0,0,0
"PITA_35510",0,0,2,0,2,0
"PITA_14883",35,50,20,22,33,52
"PITA_21919",558,239,368,250,386,209
"PITA_31717",40,21,27,14,21,14
"PITA_23808",216,102,138,118,87,120
"PITA_20711",0,0,0,0,0,0
"PITA_02296",0,0,0,0,0,0
"PITA_17332",0,0,0,0,0,0
"PITA_33299",65,23,37,18,7,36
"PITA_31414",66,33,62,57,42,24
"PITA_34788",0,0,0,0,0,0
"PITA_37315",257,226,141,287,188,291
"PITA_29511",0,0,0,5,1,0
"PITA_08928",901,514,443,397,358,484
"PITA_13781",4841,3525,2843,2899,2069,4856
"PITA_10250",0,0,0,0,0,0
"PITA_17845",1,0,0,1,1,0
"PITA_04522",9,4,2,2,10,5
"PITA_46165",0,0,0,0,0,0
"PITA_26246",770,523,459,388,429,448
"PITA_16874",15,8,0,10,1,24
"PITA_39180",1525,775,866,729,770,679
"PITA_33776",0,0,0,8,0,0
"PITA_18103",0,0,0,0,0,0
"PITA_39913",0,1,1,20,9,3
"PITA_16580",0,0,0,0,0,0
"PITA_21221",206,88,94,90,52,82
"PITA_13324",12,4,4,5,11,7
"PITA_25534",61,28,24,40,29,46
"PITA_18227",0,0,0,0,0,0
"PITA_02804",9,0,8,0,0,0
"PITA_09069",2,0,5,0,2,0
"PITA_18808",0,0,0,0,0,0
"PITA_51520",37,29,11,34,17,36
"PITA_01552",1,0,9,9,0,0
"PITA_50530",0,0,0,0,0,0
"PITA_51642",58,28,89,82,83,62
"PITA_28422",0,0,0,0,0,0
"PITA_07534",0,0,0,0,0,0
"PITA_09608",10,2,10,8,9,2
"PITA_15984",1249,275,994,1289,1936,328
"PITA_30358",3918,2417,2622,2700,3012,1532
"PITA_51111",198,223,92,127,244,268
"PITA_15770",0,0,0,0,0,0
"PITA_06732",228,112,111,91,76,147
"PITA_11999",196,55,80,161,116,70
"PITA_15843",10,12,5,6,3,3
"PITA_08108",4,0,1,0,11,0
"PITA_26124",0,0,2,4,5,0
"PITA_08008",220,26,108,73,32,34
"PITA_16943",320,175,203,154,158,158
"PITA_45673",17,10,6,13,3,12
"PITA_11301",221,0,88,82,0,0
"PITA_38618",3,4,0,3,0,0
"PITA_11110",0,0,0,0,0,0
"PITA_09933",5,6,1,29,1,12
"PITA_13373",0,8,0,2,25,3
"PITA_06167",26,58,10,27,18,79
"PITA_47523",0,0,0,0,0,0
"PITA_12191",0,0,0,0,1,0
"PITA_31896",13,6,0,7,30,21
"PITA_34493",1191,467,833,1057,1572,645
"PITA_28748",702,767,345,1253,342,1121
"PITA_44004",1152,828,523,678,465,833
"PITA_38137",921,517,521,674,640,658
"PITA_42735",5,0,0,0,0,0
"PITA_00889",5,9,11,14,22,26
"PITA_26581",525,385,244,326,418,404
"PITA_44865",1012,638,595,511,558,587
"PITA_39524",28,6,11,15,7,12
"PITA_09861",45,9,24,70,38,51
"PITA_13340",0,0,0,0,0,0
"PITA_51723",16,14,12,23,15,29
"PITA_23899",392,241,225,246,245,330
"PITA_43884",890,651,552,336,373,919
"PITA_08525",0,0,6,0,2,0
"PITA_16361",45,15,24,50,39,17
"PITA_22389",1,0,1,2,2,0
"PITA_32553",0,0,0,0,0,0
"PITA_05399",0,0,0,0,0,0
"PITA_37680",163,55,89,107,108,72
"PITA_13639",0,0,0,0,0,0
"PITA_42959",413,98,128,39,89,103
"PITA_03538",0,0,0,0,0,0
"PITA_41816",415,165,208,250,264,230
"PITA_47194",609,374,288,258,317,457
"PITA_13082",0,3,0,6,0,0
"PITA_45251",4,5,0,2,0,0
"PITA_40178",1,0,0,0,0,0
"PITA_14523",1480,1106,789,833,723,1084
"PITA_20442",0,0,0,0,1,3
"PITA_47676",86,74,55,29,55,59
"PITA_17648",85,70,53,59,58,67
"PITA_07773",916,594,264,568,511,733
"PITA_09175",1244,829,672,818,951,1436
"PITA_18071",0,0,0,0,2,0
"PITA_26755",0,0,0,0,0,1
"PITA_21257",0,0,0,0,0,0
"PITA_50212",0,0,0,0,0,0
"PITA_32272",249,142,68,44,152,87
"PITA_16085",41,25,26,36,36,32
"PITA_03693",3,0,4,10,6,1
"PITA_30948",0,0,0,0,0,0
"PITA_41377",1,0,2,0,0,1
"PITA_44462",280,246,172,206,255,320
"PITA_06341",3278,1682,1716,2393,2476,2498
"PITA_14540",25,17,11,20,9,27
"PITA_03457",83,50,38,88,41,45
"PITA_26403",0,0,2,1,0,2
"PITA_42604",123,97,105,100,83,110
"PITA_31169",30,4,23,0,0,4
"PITA_33478",0,0,0,0,0,0
"PITA_26509",7,14,11,7,13,10
"PITA_51006",0,0,0,0,0,0
"PITA_29157",2,4,6,9,17,18
"PITA_08991",0,0,0,0,0,0
"PITA_43364",966,446,527,289,425,375
"PITA_33508",1438,862,485,887,708,1085
"PITA_24081",1843,875,1023,2590,2076,1889
"PITA_09549",0,11,4,0,0,10
"PITA_06511",18803,13332,11742,12414,10206,11357
"PITA_45312",7,3,2,3,1,16
"PITA_31954",5,0,1,0,10,4
"PITA_07572",50,21,11,38,43,27
"PITA_41497",0,0,0,0,0,0
"PITA_03162",0,0,0,0,0,0
"PITA_35455",5,5,8,5,8,7
"PITA_34550",0,0,0,0,0,0
"PITA_43379",26,16,8,10,7,75
"PITA_24223",1350,936,721,792,663,1033
"PITA_12854",50,26,44,21,25,31
"PITA_07235",3624,2347,1818,2605,1862,3038
"PITA_34965",1765,1204,949,774,1116,1005
"PITA_47800",32,2,6,16,12,2
"PITA_50015",0,0,0,0,0,0
"PITA_28862",0,0,0,0,0,0
"PITA_17402",3972,1787,2463,2103,2248,2136
"PITA_08567",0,0,4,8,6,0
"PITA_34888",86,78,19,92,84,82
"PITA_31926",146,135,112,72,97,84
"PITA_20361",1238,969,830,1045,712,877
"PITA_15365",30,13,12,6,14,15
"PITA_23172",0,0,0,0,0,0
"PITA_20905",338,255,233,256,237,326
"PITA_22859",2,0,0,0,0,0
"PITA_27268",0,0,0,0,0,0
"PITA_10738",55,6,74,70,131,6
"PITA_49401",0,0,0,0,0,1
"PITA_47458",0,0,0,0,0,0
"PITA_23621",0,0,2,1,4,1
"PITA_22373",2,0,0,1,0,0
"PITA_18284",0,0,0,0,0,0
"PITA_31785",34,3,28,20,11,7
"PITA_15298",9,11,3,5,6,9
"PITA_09764",50,20,16,23,13,26
"PITA_38153",0,0,0,0,0,0
"PITA_39102",299,100,158,113,92,127
"PITA_17229",0,0,0,0,0,0
"PITA_07188",3,0,1,0,1,0
"PITA_10755",257,195,115,98,117,154
"PITA_27134",3,1,0,0,0,0
"PITA_23355",280,112,123,161,151,146
"PITA_13973",130,89,28,45,36,75
"PITA_28256",2996,795,1963,3396,3554,1857
"PITA_46880",1381,1740,1226,2149,1892,1311
"PITA_34766",1,2,2,2,3,0
"PITA_07163",21,30,22,24,24,46
"PITA_37050",0,1,0,0,0,2
"PITA_21407",0,0,0,0,0,0
"PITA_07645",1162,413,1131,1464,1755,733
"PITA_27419",0,7,0,25,0,0
"PITA_41537",35,15,35,11,2,18
"PITA_19589",378,47,59,202,111,82
"PITA_08731",0,0,0,0,0,0
"PITA_12623",79,55,51,76,59,50
"PITA_31777",432,243,250,201,227,231
"PITA_01353",62,55,41,38,54,60
"PITA_02964",304,207,170,186,132,199
"PITA_41033",1,0,0,0,1,0
"PITA_43991",0,0,0,0,0,0
"PITA_05317",62,42,30,37,29,43
"PITA_22494",579,401,323,372,345,449
"PITA_27225",94,134,74,392,166,190
"PITA_08169",645,706,584,850,637,902
"PITA_21577",952,796,498,507,542,856
"PITA_00855",51,55,16,40,47,51
"PITA_17734",151,88,29,166,124,139
"PITA_20369",0,0,3,0,0,1
"PITA_07723",53,9,27,57,21,5
"PITA_06392",0,0,0,0,0,0
"PITA_42445",907,766,527,729,529,746
"PITA_19075",414,204,233,175,210,228
"PITA_34669",5,1,0,1,0,0
"PITA_00546",844,460,549,497,507,506
"PITA_15523",0,0,0,0,0,0
"PITA_21083",277,212,189,182,100,271
"PITA_46403",296,54,154,131,239,126
"PITA_28970",778,381,438,481,567,378
"PITA_04941",3,0,2,0,3,1
"PITA_29293",6,6,6,5,4,5
"PITA_17585",0,0,0,0,0,0
"PITA_00147",2230,1416,984,1135,1020,1558
"PITA_23748",191,244,78,57,91,90
"PITA_15135",0,0,0,0,0,3
"PITA_26281",544,247,283,343,345,285
"PITA_47168",8,1,0,0,0,0
"PITA_51427",14,7,1,66,4,2
"PITA_06948",0,0,0,0,0,0
"PITA_49439",35,35,30,33,31,66
"PITA_37618",47,17,21,27,19,13
"PITA_01162",0,0,0,0,0,0
"PITA_50977",0,0,0,0,0,0
"PITA_11800",0,0,0,0,0,0
"PITA_43442",7,4,7,4,11,10
"PITA_44973",104,70,49,72,43,75
"PITA_40167",0,0,0,0,0,0
"PITA_24727",367,153,179,150,190,149
"PITA_32920",56,1,43,40,25,8
"PITA_01060",0,0,0,0,0,0
"PITA_21987",0,0,0,5,0,0
"PITA_28196",701,442,207,417,407,310
"PITA_12755",0,0,0,0,0,0
"PITA_45501",555,417,262,402,221,492
"PITA_49182",0,0,0,0,0,0
"PITA_29969",14,12,10,2,4,17
"PITA_50229",502,361,248,217,220,282
"PITA_18007",27,17,35,46,55,18
"PITA_16969",321,191,292,318,288,159
"PITA_18834",0,1,2,0,0,0
"PITA_21812",2,8,4,9,15,6
"PITA_27032",654,556,410,632,532,579
"PITA_40709",0,0,0,0,0,0
"PITA_46545",31,2,7,4,3,5
"PITA_34735",442,272,233,198,249,216
"PITA_36166",6,0,0,0,0,0
"PITA_27117",35,15,13,25,14,21
"PITA_44230",0,0,0,0,0,0
"PITA_49971",349,161,263,276,214,167
"PITA_23783",0,0,0,0,0,0
"PITA_30734",6,0,1,3,3,4
"PITA_20386",6,1,2,3,3,1
"PITA_06613",10,0,28,8,0,0
"PITA_50437",48,16,14,16,31,27
"PITA_44479",0,0,0,0,0,0
"PITA_39090",0,0,0,2,0,5
"PITA_16815",40,0,6,6,26,0
"PITA_11540",5,2,2,0,0,8
"PITA_19148",0,0,0,0,0,0
"PITA_02356",0,0,0,0,0,0
"PITA_16554",782,526,639,454,622,751
"PITA_02039",226,128,55,71,114,125
"PITA_36264",75,0,2,13,9,0
"PITA_45272",4,6,9,7,9,12
"PITA_13543",98,104,64,39,100,35
"PITA_14482",0,0,0,0,0,0
"PITA_21999",206,100,115,89,100,148
"PITA_37511",31,12,16,15,9,3
"PITA_24580",0,56,0,21,0,43
"PITA_19484",1,0,0,0,1,0
"PITA_01611",0,0,0,3,0,0
"PITA_13990",850,513,436,524,676,714
"PITA_17250",1,0,1,2,0,3
"PITA_28134",338,211,140,175,141,201
"PITA_30540",15,1,4,7,8,4
"PITA_25207",0,11,4,0,0,22
"PITA_23517",320,171,187,169,122,181
"PITA_20296",172,85,90,97,100,62
"PITA_43339",7,20,4,15,9,5
"PITA_41792",45,46,30,39,22,25
"PITA_05170",520,286,285,337,368,384
"PITA_04807",0,0,0,0,0,0
"PITA_25739",0,0,0,0,0,0
"PITA_11980",488,226,224,215,172,188
"PITA_18964",0,0,0,0,0,0
"PITA_50996",0,0,0,0,0,0
"PITA_26165",10,0,2,4,8,2
"PITA_22915",85,15,43,64,62,43
"PITA_05227",80,60,51,29,41,83
"PITA_20922",0,0,0,0,1,0
"PITA_39908",112,45,27,33,28,59
"PITA_04823",0,0,0,0,0,0
"PITA_15803",343,241,170,204,183,217
"PITA_50543",0,0,0,0,2,0
"PITA_40866",1,4,1,1,1,2
"PITA_23747",3,0,3,2,1,0
"PITA_41599",12,4,1,3,3,5
"PITA_51698",2,0,0,0,0,2
"PITA_25570",2662,1927,1372,1559,1751,2153
"PITA_40307",32,36,15,39,33,64
"PITA_29554",635,240,327,301,189,320
"PITA_40414",21,19,7,9,3,14
"PITA_45885",71,66,50,57,48,70
"PITA_02694",0,0,0,0,0,0
"PITA_19829",0,0,0,0,0,0
"PITA_03942",0,0,0,0,0,1
"PITA_14941",64,22,35,17,70,20
"PITA_38412",68,25,16,53,29,25
"PITA_43165",18,21,15,20,24,16
"PITA_44302",0,0,0,0,0,0
"PITA_42452",447,309,196,278,438,416
"PITA_36915",5,1,0,2,0,7
"PITA_45129",30,35,130,20,23,22
"PITA_00054",401,266,162,508,134,299
"PITA_25202",0,0,0,0,0,0
"PITA_20983",30,24,25,28,13,23
"PITA_26504",0,0,0,0,0,0
"PITA_10117",0,0,1,0,0,0
"PITA_12920",31,40,28,23,14,35
"PITA_30639",99,111,64,25,33,36
"PITA_39906",0,0,0,0,5,0
"PITA_09150",2,2,1,2,0,0
"PITA_00462",0,0,0,0,0,1
"PITA_02235",0,0,17,4,6,12
"PITA_22656",0,0,0,0,0,0
"PITA_35693",252,226,231,166,247,208
"PITA_16972",435,356,199,184,210,330
"PITA_27436",279,199,229,201,363,342
"PITA_48043",388,182,113,207,181,176
"PITA_47564",438,323,160,183,162,195
"PITA_34263",57,42,37,44,28,36
"PITA_10136",0,0,0,0,0,0
"PITA_05541",0,0,0,0,0,0
"PITA_06398",0,0,0,0,0,0
"PITA_19254",0,1,0,0,0,0
"PITA_41229",120,46,37,71,10,53
"PITA_18889",0,0,0,0,0,0
"PITA_08038",101,103,90,84,74,113
"PITA_02822",591,194,244,263,362,187
"PITA_33125",125,87,64,84,61,120
"PITA_45416",181,181,103,235,95,255
"PITA_13489",67,0,8,6,33,52
"PITA_35797",0,0,0,0,0,0
"PITA_25101",5,0,1,2,1,0
"PITA_23042",3,0,1,0,6,4
"PITA_10050",0,0,0,0,0,0
"PITA_40970",6,12,2,9,4,11
"PITA_03530",16,1,5,0,0,0
"PITA_23315",0,0,0,0,0,0
"PITA_14161",191,125,207,318,153,104
"PITA_38554",3,2,2,5,6,3
"PITA_24359",160,55,10,85,152,79
"PITA_29146",120,73,69,36,56,90
"PITA_27124",0,0,0,0,0,0
"PITA_22014",0,0,0,0,0,0
"PITA_06011",0,3,0,2,0,0
"PITA_21579",1640,896,846,1037,1064,1287
"PITA_02123",0,1,0,0,0,0
"PITA_28692",0,0,0,0,0,0
"PITA_48849",9,0,1,0,0,5
"PITA_08527",0,0,0,2,1,0
"PITA_18422",31,8,14,25,21,5
"PITA_03007",465,327,183,311,274,431
"PITA_36518",187,126,79,95,90,104
"PITA_08387",0,0,1,3,0,0
"PITA_43161",57,55,49,37,46,44
"PITA_51077",0,0,1,2,0,0
"PITA_30240",0,0,0,0,0,0
"PITA_25306",0,0,0,0,0,0
"PITA_50000",0,0,0,0,0,0
"PITA_11952",0,0,0,0,1,0
"PITA_34808",0,0,0,0,0,0
"PITA_33909",705,395,416,492,373,464
"PITA_41866",2023,2511,1100,2514,1787,6451
"PITA_09632",5,1,2,3,7,5
"PITA_42926",1236,583,779,1060,911,520
"PITA_35597",0,2,0,1,2,0
"PITA_33929",0,0,0,0,0,0
"PITA_34188",3,0,0,0,0,0
"PITA_21313",375,235,176,203,145,231
"PITA_38248",0,0,0,0,0,0
"PITA_03316",2436,1268,1176,1207,1936,2375
"PITA_48595",20,12,8,6,6,9
"PITA_31097",14,27,9,41,57,29
"PITA_20136",0,0,0,0,0,0
"PITA_47874",1,0,0,0,0,0
"PITA_37976",23,13,11,20,9,9
"PITA_01486",0,0,0,0,0,0
"PITA_31857",0,0,0,0,0,0
"PITA_14624",705,379,536,569,549,388
"PITA_00983",17,4,25,3,5,5
"PITA_06544",163,99,104,90,110,97
"PITA_11507",20,4,12,3,0,3
"PITA_12105",0,0,0,0,0,0
"PITA_27595",3218,2809,2441,1810,2530,2182
"PITA_09022",609,385,316,318,348,491
"PITA_05145",0,0,0,0,0,0
"PITA_02449",243,107,263,302,370,94
"PITA_22651",1,3,1,0,4,5
"PITA_24395",2,1,0,1,0,2
"PITA_49063",0,0,0,0,0,0
"PITA_07388",0,0,0,0,0,2
"PITA_11719",512,295,345,374,329,423
"PITA_17392",13,16,18,22,16,23
"PITA_38420",2255,1871,1812,4092,2056,1879
"PITA_15100",0,0,0,0,0,0
"PITA_30259",0,0,0,0,1,0
"PITA_49159",2,0,0,0,0,0
"PITA_34412",5,0,0,1,1,0
"PITA_12166",877,505,527,633,548,723
"PITA_26118",44,93,30,16,46,44
"PITA_26354",3,4,2,10,12,15
"PITA_18145",623,269,284,231,242,320
"PITA_32585",241,108,241,252,169,124
"PITA_41844",0,0,0,0,0,0
"PITA_43941",11,9,6,9,8,13
"PITA_23017",0,1,0,0,0,0
"PITA_04699",0,0,0,0,0,0
"PITA_46059",4043,1935,2275,2798,3095,2448
"PITA_16733",2711,1473,1592,1343,1750,1717
"PITA_51020",10,2,15,15,13,4
"PITA_27441",1002,638,519,506,528,773
"PITA_39694",0,0,0,0,2,0
"PITA_37132",28,51,50,11,11,14
"PITA_43677",0,0,0,0,0,0
"PITA_09251",0,4,4,26,4,20
"PITA_32631",2946,1959,1730,2140,2072,2540
"PITA_01608",105,46,43,47,23,36
"PITA_45517",123,13,136,76,70,9
"PITA_51014",0,4,4,2,3,6
"PITA_51039",0,0,0,1,3,1
"PITA_38265",29,9,11,14,7,8
"PITA_31753",33,6,40,77,54,49
"PITA_09640",0,0,0,0,0,0
"PITA_11626",5637,3782,3764,4617,3130,3845
"PITA_15733",33,20,12,28,29,27
"PITA_46523",51,4,25,35,16,4
"PITA_21217",10,8,3,7,6,7
"PITA_22820",35,8,24,21,2,9
"PITA_33038",1,0,0,0,0,0
"PITA_44784",68,83,30,46,46,102
"PITA_36312",0,0,0,0,0,0
"PITA_20539",28,11,19,18,16,11
"PITA_21870",31,3,15,4,16,7
"PITA_19551",1348,718,608,826,720,847
"PITA_44411",54,54,23,23,14,22
"PITA_20917",279,144,112,118,126,209
"PITA_25395",11,4,7,3,4,14
"PITA_05992",18,8,6,12,5,15
"PITA_18463",1039,516,405,393,372,448
"PITA_27527",2,1,2,0,0,1
"PITA_39141",0,0,0,0,0,0
"PITA_34066",0,0,0,0,0,0
"PITA_11982",1,1,2,2,2,2
"PITA_34817",2,0,0,0,1,0
"PITA_24786",0,0,0,0,0,0
"PITA_48828",54,257,48,39,88,81
"PITA_31030",0,0,0,0,0,1
"PITA_16322",67,18,35,28,48,20
"PITA_13278",0,0,0,0,0,0
"PITA_00699",5,21,5,3,2,13
"PITA_01607",1526,794,901,1044,1074,1306
"PITA_25573",0,0,0,0,0,0
"PITA_50869",314,191,146,183,151,181
"PITA_21840",7,1,5,8,5,0
"PITA_12712",24,6,34,3,5,8
"PITA_18004",9,2,3,2,4,5
"PITA_12724",35,16,28,21,36,31
"PITA_48610",24,25,21,40,24,62
"PITA_13984",0,0,0,0,0,0
"PITA_10556",6876,3429,2918,2544,3046,3759
"PITA_47305",0,1,0,0,0,1
"PITA_19824",5,3,1,2,1,2
"PITA_47416",238,56,85,233,178,90
"PITA_33958",125,76,73,109,73,101
"PITA_04861",0,0,0,0,0,0
"PITA_16451",8,4,4,8,7,19
"PITA_17521",630,395,309,347,529,309
"PITA_35616",13,16,9,7,14,25
"PITA_13689",2,0,0,1,0,0
"PITA_48747",488,185,307,304,421,167
"PITA_25414",0,0,0,0,0,0
"PITA_26992",64,17,27,24,14,10
"PITA_43644",0,4,0,0,1,0
"PITA_42262",701,354,357,691,367,417
"PITA_39937",2000,713,1913,1684,2838,1094
"PITA_12927",0,0,0,0,0,0
"PITA_25004",0,0,0,0,0,0
"PITA_21537",95,69,68,95,86,73
"PITA_28335",0,0,0,0,0,0
"PITA_39341",177,45,104,95,77,56
"PITA_36477",2,3,3,11,6,2
"PITA_49570",2,0,1,0,0,0
"PITA_20693",0,0,0,0,0,0
"PITA_14380",0,0,3,2,1,0
"PITA_24064",96,28,31,4,55,13
"PITA_43262",93,23,13,12,29,74
"PITA_35754",0,0,0,0,0,0
"PITA_37902",1148,898,716,724,666,1123
"PITA_39147",0,0,0,0,0,0
"PITA_06280",315,212,120,280,152,230
"PITA_01705",2,0,0,0,3,2
"PITA_30064",0,0,0,0,0,0
"PITA_03546",0,0,0,0,0,0
"PITA_09081",0,0,0,0,0,0
"PITA_23328",0,3,0,2,1,6
"PITA_43158",3,0,5,2,0,2
"PITA_36591",7,0,9,1,0,0
"PITA_47103",1011,408,470,433,444,730
"PITA_00230",79,20,24,37,32,29
"PITA_17684",0,0,0,0,0,0
"PITA_08050",0,0,0,0,0,0
"PITA_13504",3104,2168,1644,2517,1980,2974
"PITA_45516",96,42,61,36,38,34
"PITA_31158",0,0,0,0,4,0
"PITA_38617",139,87,88,64,62,126
"PITA_18253",14,10,6,8,3,7
"PITA_28292",0,0,0,0,0,0
"PITA_51117",1932,1545,964,1112,878,1362
"PITA_08310",1461,962,856,944,987,1077
"PITA_29333",0,0,0,0,0,0
"PITA_22965",16,5,5,4,7,4
"PITA_13906",25,19,7,9,0,5
"PITA_35358",203,85,87,64,72,94
"PITA_21325",254,88,154,280,304,108
"PITA_49089",52,26,70,43,22,103
"PITA_50022",0,0,0,0,0,0
"PITA_08441",0,0,0,0,0,0
"PITA_04432",0,0,0,0,0,0
"PITA_36895",273,160,127,161,96,190
"PITA_07714",0,0,0,0,0,0
"PITA_37778",7,21,43,43,61,15
"PITA_14468",0,0,0,0,0,0
"PITA_09236",0,0,0,0,0,0
"PITA_30869",0,0,0,1,0,0
"PITA_16810",0,0,0,0,1,0
"PITA_26372",0,0,0,0,0,0
"PITA_26953",13,9,22,0,27,3
"PITA_12951",82,29,17,21,41,32
"PITA_17509",57,28,27,30,22,23
"PITA_41745",35,22,31,8,8,10
"PITA_51537",815,502,399,301,248,461
"PITA_05684",1629,1009,820,1249,884,1312
"PITA_09852",0,0,0,0,0,0
"PITA_46172",91,109,68,83,89,106
"PITA_27502",0,30,2,36,39,25
"PITA_45512",0,0,0,0,0,0
"PITA_11034",76,34,61,49,39,80
"PITA_48961",149,98,130,61,91,269
"PITA_29933",338,221,209,231,181,252
"PITA_48959",0,0,0,0,0,0
"PITA_04020",546,417,372,420,414,607
"PITA_30790",6,3,0,3,1,1
"PITA_22921",108,70,45,81,95,58
"PITA_26466",2,39,22,91,32,35
"PITA_08362",1988,1849,1125,1485,1394,1782
"PITA_49046",85,141,53,56,62,197
"PITA_16148",190,55,149,272,434,247
"PITA_39060",0,0,0,0,0,0
"PITA_39579",0,0,7,2,0,1
"PITA_37598",0,1,0,0,0,0
"PITA_19200",253,106,116,94,106,124
"PITA_28024",0,0,0,0,0,0
"PITA_29744",0,0,0,1,0,0
"PITA_49824",49,20,15,10,8,13
"PITA_37391",460,173,307,276,445,207
"PITA_08174",936,963,564,374,691,765
"PITA_13043",15,0,0,1,0,3
"PITA_15531",0,0,0,4,0,0
"PITA_16573",1007,601,565,573,712,653
"PITA_14634",43,12,8,4,5,7
"PITA_33790",14,3,4,13,46,0
"PITA_43868",0,0,0,0,0,0
"PITA_24903",0,0,0,0,0,0
"PITA_28545",181,6,2,2,2,3
"PITA_46368",0,0,1,0,0,0
"PITA_30663",0,0,2,1,2,0
"PITA_26104",916,391,352,372,479,303
"PITA_11870",0,0,0,0,0,0
"PITA_06549",2509,1389,1332,1429,1568,1834
"PITA_06692",1666,526,937,934,1200,526
"PITA_08459",0,0,0,0,0,0
"PITA_46506",131,74,64,83,66,106
"PITA_15595",3134,1657,1767,2035,2328,2064
"PITA_47397",2,0,0,0,1,1
"PITA_06784",0,0,0,1,1,1
"PITA_42178",317,117,48,0,99,7
"PITA_24307",105,44,34,131,78,74
"PITA_15936",0,0,0,0,0,0
"PITA_04107",37,7,0,0,6,4
"PITA_06725",0,0,0,0,0,0
"PITA_46380",1571,597,1042,1636,1316,845
"PITA_14790",0,0,0,0,0,0
"PITA_24551",684,560,446,561,377,383
"PITA_32373",17,13,23,38,29,31
"PITA_42354",0,1,0,2,1,2
"PITA_07070",0,0,0,0,0,0
"PITA_48935",621,225,317,391,412,322
"PITA_28215",191,130,139,104,89,95
"PITA_09568",53,37,40,27,37,32
"PITA_37857",0,0,0,0,0,0
"PITA_23641",0,0,0,0,0,0
"PITA_04847",0,0,0,0,0,0
"PITA_06194",208,134,110,117,87,116
"PITA_02886",1984,1111,636,990,899,1062
"PITA_25231",15,0,37,0,2,1
"PITA_45731",448,363,308,731,578,522
"PITA_48101",0,1,0,3,0,1
"PITA_33630",66,18,119,46,57,11
"PITA_36543",43,24,21,24,17,36
"PITA_19263",0,0,0,1,0,0
"PITA_00148",389,157,97,248,321,103
"PITA_21228",8,0,9,14,7,22
"PITA_05353",298,137,100,119,155,226
"PITA_26209",0,0,0,0,0,0
"PITA_28942",19,4,17,11,21,8
"PITA_42831",2,0,2,0,0,0
"PITA_11675",0,0,0,0,0,0
"PITA_36738",0,0,2,1,0,0
"PITA_39003",0,0,0,0,0,0
"PITA_42650",0,0,1,2,0,0
"PITA_23509",283,222,140,269,219,350
"PITA_35961",58,22,39,38,6,43
"PITA_01066",166,75,72,74,67,96
"PITA_28101",1,0,2,1,0,0
"PITA_23694",0,2,0,3,2,0
"PITA_19231",0,0,0,0,0,0
"PITA_13058",4923,3614,1931,2465,2401,4654
"PITA_22355",0,0,0,0,0,0
"PITA_03560",152,59,70,51,82,187
"PITA_43384",107,80,34,123,54,121
"PITA_00776",32,17,19,13,9,14
"PITA_47908",0,0,0,1,0,0
"PITA_34173",1149,916,604,712,578,818
"PITA_06918",15,4,0,14,8,0
"PITA_00543",225,121,95,163,110,171
"PITA_34248",226,87,111,191,208,94
"PITA_49873",0,0,1,0,0,0
"PITA_10807",8,15,10,8,5,12
"PITA_08484",4,4,0,1,0,35
"PITA_25803",0,1,60,1,3,0
"PITA_27058",513,459,334,358,331,397
"PITA_19543",0,0,0,0,0,0
"PITA_44403",296,168,187,87,206,173
"PITA_51669",18,16,5,6,1,5
"PITA_02428",0,0,0,0,0,0
"PITA_50503",308,260,125,304,208,296
"PITA_05454",5,3,1,4,2,442
"PITA_03467",17,0,21,0,3,2
"PITA_31131",471,174,158,253,186,194
